SN MIB Stat[EGM0002091885]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091886]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091887]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091888]: F[S=15,R=8],T[Min=438,Max=3873,Ave=994].
SN MIB Stat[EGM0002091889]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091890]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091892]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091893]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091894]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091895]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091896]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091897]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091898]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091899]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091906]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091907]: F[S=4,R=4],T[Min=451,Max=3629,Ave=1368].
SN MIB Stat[EGM0002091909]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091910]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091912]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091913]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091914]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091915]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091916]: F[S=2,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091917]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091918]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091919]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091920]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091921]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091923]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091924]: F[S=2,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091925]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091927]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091928]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091929]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091930]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091931]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091932]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091935]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091936]: F[S=4,R=4],T[Min=602,Max=1772,Ave=1156].
SN MIB Stat[EGM0002091937]: F[S=14,R=12],T[Min=531,Max=17171,Ave=3436].
SN MIB Stat[EGM0002091938]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091939]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091940]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091942]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091945]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091946]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091947]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091948]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091949]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091950]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091951]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091954]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091957]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091958]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091959]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091960]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091961]: F[S=4,R=4],T[Min=399,Max=4197,Ave=1769].
SN MIB Stat[EGM0002091962]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091963]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091965]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091966]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091968]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091969]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091970]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091971]: F[S=17,R=12],T[Min=412,Max=6732,Ave=1773].
SN MIB Stat[EGM0002091976]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091977]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091979]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091981]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091982]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091983]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091985]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091986]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091988]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091989]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091990]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091991]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091992]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091993]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091994]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091995]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091996]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002091997]: F[S=43,R=43],T[Min=301,Max=3280,Ave=620].
SN MIB Stat[EGM0002091998]: F[S=6,R=6],T[Min=330,Max=723,Ave=477].
SN MIB Stat[EGM0002091999]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002092000]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002092001]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002092003]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002092006]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002092007]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002092008]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002092009]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002092010]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002092011]: F[S=44,R=43],T[Min=299,Max=2212,Ave=590].
SN MIB Stat[EGM0002092012]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002092013]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002092014]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002092015]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002092016]: F[S=6,R=6],T[Min=331,Max=1501,Ave=646].
SN MIB Stat[EGM0002092017]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002092018]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002092019]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002092020]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
SN MIB Stat[EGM0002092021]: F[S=0,R=0],T[Min=0,Max=0,Ave=0].
